LATITUDE,LONGITUDE,OFFENSE,Count
38.92235595,-77.00277917,MOTOR VEHICLE THEFT,1
38.9264138,-77.03395157,THEFT F/AUTO,3
38.85685876,-76.96151911,THEFT F/AUTO,1
38.86900314,-76.96478514,THEFT F/AUTO,1
38.92329129,-77.04969121,THEFT F/AUTO,1
38.91916656,-77.01059726,ASSAULT W/DANGEROUS WEAPON,1
38.88520724,-76.95866847,ASSAULT W/DANGEROUS WEAPON,3
38.88979835,-76.9814999,THEFT/OTHER,5
38.84421692,-76.99113023,THEFT F/AUTO,2
38.91621945,-77.06817018,THEFT/OTHER,20
38.88813325,-76.99845548,MOTOR VEHICLE THEFT,1
38.90555539,-76.99679491,ROBBERY,1
38.96862675,-77.03342934,THEFT/OTHER,1
38.91540139,-77.04630722,THEFT/OTHER,27
38.95903349,-77.08552929,THEFT F/AUTO,3
38.92318538,-76.95575194,THEFT F/AUTO,1
38.96881226,-77.0638817,THEFT/OTHER,1
38.84549441,-76.97815923,THEFT F/AUTO,1
38.90075672,-77.03828554,THEFT F/AUTO,2
38.90251038,-77.00748206,THEFT/OTHER,3
38.89954637,-76.98927885,ASSAULT W/DANGEROUS WEAPON,1
38.9215811,-76.99376136,THEFT/OTHER,90
38.92322974,-77.04602401,THEFT/OTHER,2
38.89978877,-77.01756891,THEFT F/AUTO,3
38.84528923,-76.99723535,THEFT/OTHER,6
38.88420198,-77.02911377,THEFT/OTHER,2
38.84410914,-76.99819149,THEFT/OTHER,8
38.90923548,-77.03196029,ROBBERY,2
38.91446032,-77.03196263,THEFT/OTHER,20
38.904747,-77.03955586,THEFT F/AUTO,3
38.89077818,-76.92901856,THEFT F/AUTO,1
38.95425234,-77.08240857,THEFT/OTHER,1
38.92503761,-76.97417931,THEFT F/AUTO,2
38.94157899,-76.98700015,THEFT F/AUTO,2
38.90452393,-77.03261533,THEFT/OTHER,54
38.89545501,-77.02192523,THEFT F/AUTO,2
38.90888681,-76.93210201,THEFT F/AUTO,1
38.91521977,-77.01946374,ASSAULT W/DANGEROUS WEAPON,1
38.84822208,-76.9696798,THEFT/OTHER,1
38.88623135,-76.98365618,THEFT/OTHER,3
38.89357429,-76.99731417,BURGLARY,3
38.85035046,-76.98101475,ROBBERY,3
38.93592692,-77.0327335,THEFT/OTHER,4
38.93672792,-77.03527137,ROBBERY,2
38.92161863,-77.04236742,THEFT/OTHER,15
38.95780826,-77.03193592,THEFT F/AUTO,1
38.91371793,-77.04343506,THEFT F/AUTO,8
38.92551221,-77.03648825,THEFT/OTHER,1
38.91297394,-77.03196196,THEFT/OTHER,10
38.86774569,-76.98077966,MOTOR VEHICLE THEFT,1
38.95407818,-77.03424164,THEFT F/AUTO,1
38.89289518,-76.92908561,MOTOR VEHICLE THEFT,2
38.92896639,-76.98009426,THEFT F/AUTO,2
38.91960662,-77.02065267,THEFT F/AUTO,5
38.96003468,-77.08376519,THEFT F/AUTO,10
38.91806551,-77.02421534,THEFT/OTHER,10
38.90564774,-77.03982153,THEFT F/AUTO,9
38.9060986,-77.03850746,THEFT F/AUTO,8
38.90564618,-77.04417953,THEFT F/AUTO,3
38.84941268,-76.97610747,MOTOR VEHICLE THEFT,1
38.91018543,-77.0466382,THEFT F/AUTO,2
38.88284901,-76.9421078,THEFT/OTHER,2
38.90848642,-77.05869702,MOTOR VEHICLE THEFT,2
38.94041565,-77.02154687,ASSAULT W/DANGEROUS WEAPON,1
38.91728165,-76.97511613,THEFT/OTHER,17
38.88442351,-76.95866892,ASSAULT W/DANGEROUS WEAPON,2
38.90019538,-76.99557316,THEFT F/AUTO,1
38.90278142,-76.93611979,THEFT/OTHER,2
38.8472621,-77.00167035,THEFT F/AUTO,2
38.87095816,-76.94256687,THEFT F/AUTO,2
38.93773142,-77.02020808,THEFT F/AUTO,3
38.91664034,-77.03195208,ASSAULT W/DANGEROUS WEAPON,3
38.90957095,-76.97728641,THEFT/OTHER,1
38.92367827,-77.02128811,THEFT F/AUTO,6
38.9258311,-77.02214215,THEFT F/AUTO,6
38.90564447,-77.01571417,MOTOR VEHICLE THEFT,1
38.90075375,-76.99264494,THEFT F/AUTO,1
38.89909184,-77.03280882,THEFT F/AUTO,2
38.96991817,-77.01897094,THEFT F/AUTO,2
38.93867616,-77.02595251,THEFT F/AUTO,4
38.84467669,-76.99987329,ASSAULT W/DANGEROUS WEAPON,4
38.8694574,-76.98150517,THEFT/OTHER,1
38.89811454,-77.00057639,THEFT F/AUTO,3
38.90246726,-76.94947629,ASSAULT W/DANGEROUS WEAPON,7
38.9384086,-76.99329851,THEFT F/AUTO,1
38.87137577,-76.97901558,THEFT/OTHER,3
38.901545,-76.97994051,THEFT/OTHER,24
38.9052567,-77.04947112,THEFT/OTHER,22
38.92339355,-76.95840417,ROBBERY,1
38.92447724,-77.03318953,ROBBERY,1
38.99025237,-77.04298538,MOTOR VEHICLE THEFT,1
38.91571526,-77.01927939,THEFT F/AUTO,3
38.84448704,-76.98955206,THEFT/OTHER,2
38.8879407,-76.91570856,THEFT F/AUTO,7
38.92154942,-77.03358024,THEFT F/AUTO,1
38.89890727,-77.00004611,MOTOR VEHICLE THEFT,1
38.92395945,-77.00204118,ASSAULT W/DANGEROUS WEAPON,1
38.90683309,-77.01894264,THEFT/OTHER,12
38.9559487,-77.07832634,THEFT F/AUTO,1
38.89831712,-77.03280846,THEFT/OTHER,3
38.92557604,-76.96607189,THEFT F/AUTO,1
38.93427672,-77.05976782,THEFT F/AUTO,2
38.92397713,-77.00904114,THEFT F/AUTO,1
38.90764277,-77.00905302,BURGLARY,3
38.89334609,-76.94697526,THEFT F/AUTO,7
38.92646648,-77.03840313,THEFT/OTHER,4
38.89919465,-76.95191645,THEFT F/AUTO,1
38.95357835,-76.99049363,ROBBERY,2
38.95309041,-77.02095079,THEFT F/AUTO,2
38.90569913,-77.03209394,BURGLARY,1
38.89242344,-76.96009363,THEFT/OTHER,1
38.85990972,-76.99267219,THEFT/OTHER,2
38.87376945,-76.96777902,THEFT/OTHER,2
38.92395335,-77.03781364,THEFT F/AUTO,1
38.89494324,-76.93448992,ROBBERY,1
38.89638379,-76.98365385,THEFT F/AUTO,1
38.92093264,-76.99716323,THEFT F/AUTO,8
38.91824795,-76.99258548,THEFT F/AUTO,10
38.90033735,-77.02295274,THEFT F/AUTO,3
38.91713721,-76.96513406,ASSAULT W/DANGEROUS WEAPON,3
38.91991416,-76.95269815,THEFT/OTHER,5
38.93332568,-77.02385145,THEFT F/AUTO,2
38.91111353,-77.0035743,THEFT/OTHER,7
38.93236382,-76.99709819,BURGLARY,9
38.86573407,-76.94420729,THEFT F/AUTO,8
38.92236451,-77.01059773,THEFT F/AUTO,2
38.93814496,-77.02459126,THEFT F/AUTO,8
38.89734477,-77.03080219,THEFT F/AUTO,1
38.95079993,-77.03156361,BURGLARY,1
38.93236382,-76.99709819,THEFT/OTHER,7
38.91260574,-77.02746501,THEFT F/AUTO,1
38.91628124,-77.02703978,THEFT F/AUTO,19
38.87769863,-76.93006878,ROBBERY,2
38.96739025,-77.07672344,BURGLARY,1
38.92012343,-77.04185915,THEFT/OTHER,9
38.9492452,-77.0803032,THEFT/OTHER,54
38.90857045,-77.0254919,THEFT F/AUTO,3
38.92236196,-76.97339612,THEFT/OTHER,3
38.973434,-77.06293956,THEFT/OTHER,1
38.92020028,-77.02519624,THEFT F/AUTO,7
38.92386223,-77.04088112,THEFT/OTHER,29
38.85583806,-76.99552983,THEFT/OTHER,3
38.91297456,-77.02963285,THEFT F/AUTO,3
38.923771,-77.1017933,THEFT F/AUTO,1
38.89890727,-77.00131419,THEFT F/AUTO,3
38.85947306,-76.96764721,THEFT/OTHER,8
38.85857668,-76.9976957,THEFT F/AUTO,3
38.92053572,-76.95266314,THEFT F/AUTO,17
38.90389143,-77.06013434,THEFT F/AUTO,8
38.9757994,-77.02504279,THEFT F/AUTO,1
38.97552928,-77.02446567,THEFT F/AUTO,1
38.93249005,-76.99181125,THEFT F/AUTO,1
38.97884387,-77.02645185,BURGLARY,2
38.89480715,-77.01755616,THEFT F/AUTO,1
38.89673313,-77.0270439,THEFT/OTHER,8
38.84666753,-77.00226936,THEFT/OTHER,2
38.93659794,-76.99344863,THEFT F/AUTO,1
38.89612297,-77.0129224,THEFT F/AUTO,1
38.8868088,-76.99264637,THEFT/OTHER,1
38.86487258,-76.98467505,THEFT/OTHER,1
38.90371447,-77.05355125,THEFT F/AUTO,1
38.89417772,-76.99376376,THEFT/OTHER,2
38.89357412,-76.99321051,THEFT/OTHER,1
38.87927798,-77.00323848,THEFT F/AUTO,2
38.95238936,-77.00812181,MOTOR VEHICLE THEFT,1
38.94027081,-77.02511105,THEFT/OTHER,24
38.92068057,-77.07927932,THEFT F/AUTO,2
38.88979808,-76.97988618,THEFT F/AUTO,4
38.92684696,-77.07202068,THEFT F/AUTO,2
38.87555623,-77.01756295,THEFT F/AUTO,5
38.92952428,-77.02330812,THEFT F/AUTO,8
38.88361996,-76.95385171,THEFT F/AUTO,6
38.91177067,-76.98887346,THEFT/OTHER,4
38.90705893,-76.9854961,THEFT F/AUTO,2
38.83488436,-76.99419509,THEFT F/AUTO,4
38.92067992,-77.08023644,THEFT F/AUTO,1
38.89513791,-76.915043,ROBBERY,1
38.91186016,-77.01617674,THEFT/OTHER,1
38.91713496,-76.9651419,THEFT/OTHER,2
38.92361755,-77.0788905,THEFT F/AUTO,2
38.87178917,-76.97409487,THEFT/OTHER,7
38.86178335,-76.9910013,THEFT/OTHER,1
38.90125378,-76.94345322,MOTOR VEHICLE THEFT,1
38.90910319,-77.01893171,THEFT/OTHER,3
38.92469182,-77.03847137,THEFT F/AUTO,1
38.89457984,-76.92923379,ROBBERY,2
38.91171509,-77.02191869,THEFT/OTHER,19
38.93751976,-77.05965519,THEFT F/AUTO,1
38.84653097,-76.98155719,BURGLARY,2
38.89914906,-76.98167039,THEFT/OTHER,2
38.86510145,-76.96148009,BURGLARY,1
38.88026884,-76.99498662,THEFT F/AUTO,1
38.97654674,-77.02658949,THEFT/OTHER,1
38.90763602,-77.00906213,ROBBERY,2
38.90019318,-76.97686285,ASSAULT W/DANGEROUS WEAPON,1
38.92285128,-76.953711,MOTOR VEHICLE THEFT,1
38.90251048,-76.99436252,THEFT F/AUTO,4
38.93596561,-77.02122258,THEFT/OTHER,1
38.93029897,-77.02342371,THEFT/OTHER,6
38.92986614,-76.97451202,THEFT/OTHER,2
38.9068335,-77.0161756,THEFT/OTHER,4
38.94555234,-76.99770442,THEFT F/AUTO,1
38.82359656,-77.00889024,SEX ABUSE,1
38.92363607,-76.95646665,THEFT F/AUTO,1
38.9653541,-77.07714819,THEFT F/AUTO,1
38.8778726,-76.99497527,THEFT F/AUTO,2
38.93348097,-76.99190341,THEFT/OTHER,1
38.95046636,-77.05623973,BURGLARY,2
38.91519191,-77.02397222,THEFT F/AUTO,11
38.90789536,-77.02294364,THEFT F/AUTO,9
38.91148818,-77.02963223,THEFT F/AUTO,7
38.91408228,-77.03078635,THEFT F/AUTO,11
38.91949133,-77.00130304,THEFT/OTHER,1
38.95535942,-77.07003048,ROBBERY,1
38.91556798,-77.03325457,BURGLARY,1
38.84508206,-77.00155511,MOTOR VEHICLE THEFT,1
38.90561599,-76.97580042,ASSAULT W/DANGEROUS WEAPON,1
38.9293709,-76.97553863,THEFT/OTHER,1
38.95779459,-77.00170756,THEFT/OTHER,48
38.9364696,-77.02370255,THEFT F/AUTO,2
38.90723764,-77.02346225,THEFT F/AUTO,21
38.91453522,-77.01893315,THEFT F/AUTO,3
38.9340124,-76.99111906,THEFT F/AUTO,4
38.916281,-77.02808909,THEFT F/AUTO,14
38.91556946,-77.02756993,THEFT F/AUTO,6
38.91192364,-76.98727075,THEFT/OTHER,3
38.90722884,-77.02243614,THEFT F/AUTO,3
38.90252502,-77.04257432,THEFT/OTHER,9
38.88361996,-76.95385171,ROBBERY,1
38.89611294,-76.97986134,THEFT F/AUTO,1
38.85515189,-76.98063328,THEFT/OTHER,2
38.92473505,-77.04360322,THEFT F/AUTO,3
38.90366232,-76.98213038,THEFT/OTHER,3
38.86875109,-76.94255712,BURGLARY,1
38.91112473,-77.04007825,THEFT F/AUTO,7
38.90468163,-77.00057645,MOTOR VEHICLE THEFT,2
38.8857997,-76.93442916,ROBBERY,1
38.91718351,-76.98007448,THEFT/OTHER,10
38.90415647,-77.02500611,MOTOR VEHICLE THEFT,2
38.92687615,-77.02165811,THEFT F/AUTO,18
38.90508585,-77.06693747,THEFT/OTHER,9
38.82124546,-77.00723172,BURGLARY,1
38.943407,-76.98194739,THEFT F/AUTO,3
38.90342204,-77.06196701,THEFT F/AUTO,26
38.87699886,-77.00296179,THEFT F/AUTO,3
38.9712694,-77.0189713,THEFT F/AUTO,3
38.92496739,-76.98467367,THEFT/OTHER,19
38.96581182,-77.06513675,THEFT F/AUTO,1
38.84326232,-76.99679771,BURGLARY,1
38.84467378,-76.97395496,THEFT F/AUTO,1
38.90294075,-77.02298816,THEFT/OTHER,10
38.91663568,-77.00204097,THEFT F/AUTO,2
38.94345956,-77.02593118,THEFT/OTHER,1
38.86510199,-76.96313934,MOTOR VEHICLE THEFT,1
38.96626153,-77.06638336,THEFT F/AUTO,1
38.94080082,-77.03122468,THEFT/OTHER,3
38.92474875,-77.02838073,THEFT/OTHER,4
38.88495979,-76.93073016,THEFT F/AUTO,1
38.92533944,-77.04132019,THEFT F/AUTO,3
38.92506367,-76.97014302,MOTOR VEHICLE THEFT,1
38.90764277,-77.00905302,ASSAULT W/DANGEROUS WEAPON,6
38.90569516,-77.03209705,THEFT/OTHER,7
38.94512631,-77.09578162,THEFT/OTHER,4
38.90964287,-77.02346304,THEFT F/AUTO,5
38.92235979,-76.96512781,THEFT F/AUTO,3
38.8897761,-76.94139906,ASSAULT W/DANGEROUS WEAPON,2
38.93127119,-77.02660721,THEFT/OTHER,6
38.93281957,-77.03087518,THEFT F/AUTO,1
38.95461138,-77.02781577,ROBBERY,2
38.91965456,-77.04305814,THEFT F/AUTO,4
38.90717501,-77.03652995,THEFT F/AUTO,10
38.90644595,-77.01755902,THEFT F/AUTO,11
38.86352843,-76.97398264,MOTOR VEHICLE THEFT,11
38.90774244,-77.06843879,MOTOR VEHICLE THEFT,1
38.93762262,-77.02391055,MOTOR VEHICLE THEFT,2
38.91919564,-77.04168564,THEFT/OTHER,8
38.9648952,-77.07636306,BURGLARY,1
38.94691974,-76.97900488,THEFT/OTHER,1
38.93776635,-76.97418624,THEFT F/AUTO,1
38.93907228,-76.97297464,THEFT F/AUTO,1
38.90890053,-77.05923925,THEFT F/AUTO,2
38.87910585,-76.98459132,THEFT F/AUTO,2
38.90422286,-76.93631449,THEFT F/AUTO,1
38.98848097,-77.03311546,THEFT F/AUTO,3
38.89902381,-76.93409422,THEFT F/AUTO,1
38.87870059,-76.98551339,THEFT/OTHER,1
38.85945048,-76.99682003,HOMICIDE,1
38.87586832,-76.96746692,ASSAULT W/DANGEROUS WEAPON,1
38.84582977,-76.99930883,THEFT/OTHER,2
38.90033755,-77.0219152,THEFT/OTHER,25
38.83007392,-76.9961879,THEFT/OTHER,4
38.8854724,-77.02813459,THEFT F/AUTO,6
38.90389194,-77.05914286,THEFT F/AUTO,6
38.8944733,-76.9496257,THEFT/OTHER,17
38.87947324,-77.02379103,THEFT F/AUTO,5
38.91333791,-77.01312154,THEFT F/AUTO,3
38.90644351,-77.02963013,THEFT/OTHER,7
38.90724302,-77.05919176,THEFT F/AUTO,2
38.96354163,-77.00752308,THEFT F/AUTO,3
38.92257686,-76.96816058,MOTOR VEHICLE THEFT,2
38.92642209,-76.96363814,THEFT F/AUTO,2
38.90790456,-77.02191752,THEFT/OTHER,3
38.90564447,-77.01571417,THEFT/OTHER,1
38.9304569,-76.960822,THEFT F/AUTO,1
38.90857088,-77.02346269,THEFT/OTHER,4
38.91810901,-77.03078809,THEFT F/AUTO,22
38.94486827,-77.06391793,ROBBERY,1
38.91356241,-77.01835637,ASSAULT W/DANGEROUS WEAPON,1
38.88380618,-76.92983228,HOMICIDE,1
38.91556969,-77.02660135,THEFT F/AUTO,5
38.9562139,-77.03156601,THEFT F/AUTO,2
38.91557036,-77.02346499,THEFT F/AUTO,19
38.89920169,-76.97417714,ROBBERY,1
38.8978979,-77.01013298,ASSAULT W/DANGEROUS WEAPON,1
38.84181173,-76.99204051,ROBBERY,1
38.90790416,-77.02396977,THEFT/OTHER,10
38.83482126,-77.00650748,HOMICIDE,1
38.92204362,-77.03769731,THEFT/OTHER,9
38.88225848,-77.0175646,THEFT/OTHER,1
38.94538022,-77.01516922,THEFT F/AUTO,2
38.87839447,-76.98691946,THEFT F/AUTO,8
38.87553912,-77.00991085,THEFT F/AUTO,5
38.90856374,-77.01067639,THEFT/OTHER,2
38.83246994,-77.0082579,BURGLARY,2
38.86465522,-76.97753116,THEFT/OTHER,3
38.93278307,-76.99709898,BURGLARY,4
38.92857172,-76.9992965,MOTOR VEHICLE THEFT,1
38.84813349,-76.97614246,HOMICIDE,1
38.89731134,-76.93256261,MOTOR VEHICLE THEFT,1
38.94087694,-77.00524834,THEFT F/AUTO,2
38.93897346,-76.9741858,MOTOR VEHICLE THEFT,1
38.919181,-77.03078855,THEFT/OTHER,8
38.95658699,-77.01086818,ROBBERY,1
38.89898608,-76.97699005,THEFT/OTHER,10
38.90648799,-77.05580153,THEFT F/AUTO,2
38.90992743,-77.04360696,ASSAULT W/DANGEROUS WEAPON,3
38.97615185,-77.01909955,THEFT/OTHER,1
38.93502592,-77.05673504,THEFT/OTHER,1
38.91755391,-77.01215371,THEFT/OTHER,1
38.91199937,-76.940689,THEFT F/AUTO,1
38.90684263,-77.01532244,THEFT/OTHER,2
38.89359008,-77.02295057,THEFT/OTHER,4
38.90465781,-76.92539618,THEFT/OTHER,3
38.9259353,-77.03743413,ROBBERY,2
38.87137546,-76.97735619,THEFT/OTHER,3
38.92128176,-76.97716737,THEFT F/AUTO,6
38.88862485,-77.03008379,THEFT/OTHER,2
38.92129026,-76.97467653,MOTOR VEHICLE THEFT,1
38.89477062,-76.97943521,ROBBERY,1
38.9001834,-76.97327758,ASSAULT W/DANGEROUS WEAPON,3
38.9133456,-77.0219192,THEFT F/AUTO,3
38.90684583,-77.02498561,THEFT F/AUTO,3
38.90644854,-77.04251982,THEFT/OTHER,4
38.90252277,-77.03279345,ASSAULT W/DANGEROUS WEAPON,1
38.82480337,-77.01241431,ASSAULT W/DANGEROUS WEAPON,1
38.91057277,-77.00855519,ROBBERY,4
38.95625116,-77.02660499,ASSAULT W/DANGEROUS WEAPON,2
38.92150486,-77.07229204,BURGLARY,1
38.8801893,-76.93776504,MOTOR VEHICLE THEFT,2
38.92158715,-77.0270418,THEFT F/AUTO,7
38.90373873,-77.03752624,BURGLARY,1
38.90147219,-77.02399066,THEFT/OTHER,11
38.84941268,-76.97610747,THEFT/OTHER,2
38.94477388,-77.07136973,MOTOR VEHICLE THEFT,1
38.95780921,-77.02823237,THEFT F/AUTO,1
38.93573158,-77.02018445,THEFT/OTHER,4
38.9314503,-77.03087458,THEFT F/AUTO,2
38.93292837,-77.02809565,THEFT/OTHER,1
38.96197109,-77.0279571,THEFT F/AUTO,6
38.94876626,-77.02195316,ASSAULT W/DANGEROUS WEAPON,1
38.8593838,-76.97074657,THEFT F/AUTO,1
38.92047118,-77.02199057,THEFT F/AUTO,12
38.91260442,-77.03260749,SEX ABUSE,1
38.82124546,-77.00723172,ROBBERY,1
38.86587184,-76.98016947,THEFT/OTHER,5
38.89545501,-77.02192523,THEFT/OTHER,6
38.8401093,-76.99500096,ASSAULT W/DANGEROUS WEAPON,1
38.82645253,-77.00359309,ROBBERY,1
38.83474032,-77.00330557,THEFT F/AUTO,2
38.90132138,-76.99436261,THEFT F/AUTO,3
38.84326232,-76.99679771,THEFT/OTHER,3
38.90406794,-76.98379044,SEX ABUSE,1
38.9357217,-77.0247519,THEFT/OTHER,2
38.93879855,-77.060406,THEFT/OTHER,3
38.90541954,-76.98652252,BURGLARY,1
38.88866374,-76.98458926,THEFT F/AUTO,1
38.89851985,-76.99617272,THEFT F/AUTO,2
38.90995972,-76.98637177,BURGLARY,1
38.89611423,-77.01024801,THEFT F/AUTO,4
38.8973308,-77.00131416,THEFT F/AUTO,1
38.91613799,-77.0229463,THEFT/OTHER,17
38.97727653,-77.02605889,MOTOR VEHICLE THEFT,1
38.96860952,-77.05513474,THEFT F/AUTO,1
38.89671751,-76.9869161,THEFT F/AUTO,2
38.9137077,-77.00822118,THEFT F/AUTO,1
38.89383274,-77.05258707,THEFT F/AUTO,1
38.93670586,-76.99079577,THEFT F/AUTO,5
38.93908168,-77.06964539,THEFT F/AUTO,1
38.91919564,-77.04168564,THEFT F/AUTO,3
38.96307798,-77.03233059,THEFT F/AUTO,1
38.84164015,-76.98728328,BURGLARY,1
38.93063149,-76.97292017,THEFT F/AUTO,1
38.90717693,-76.99839742,THEFT F/AUTO,13
38.901545,-76.97994051,THEFT F/AUTO,5
38.89519711,-76.95750994,THEFT F/AUTO,2
38.92497521,-77.0226493,THEFT/OTHER,2
38.89996894,-76.98246563,THEFT F/AUTO,1
38.91930892,-77.02295885,THEFT/OTHER,11
38.86229984,-76.96149313,BURGLARY,1
38.86031033,-76.96583791,THEFT F/AUTO,17
38.90764277,-77.00905302,HOMICIDE,2
38.89646692,-76.92190035,THEFT F/AUTO,2
38.92238048,-77.02429753,THEFT F/AUTO,7
38.9242387,-76.99791269,THEFT F/AUTO,3
38.89672287,-77.03197774,THEFT/OTHER,11
38.95780921,-77.02823237,THEFT/OTHER,2
38.89969885,-76.951259,BURGLARY,3
38.86103043,-76.96394798,THEFT F/AUTO,2
38.90063309,-76.97023394,THEFT F/AUTO,3
38.90563627,-77.00748239,THEFT F/AUTO,18
38.89981411,-77.02651477,THEFT F/AUTO,1
38.85117924,-76.98102605,THEFT F/AUTO,1
38.90179628,-77.02500528,THEFT F/AUTO,9
38.89544753,-77.01119316,THEFT/OTHER,7
38.91627536,-77.00130298,MOTOR VEHICLE THEFT,1
38.90395736,-77.05427775,THEFT F/AUTO,2
38.90869394,-77.03554575,THEFT F/AUTO,4
38.89242539,-76.91367452,ASSAULT W/DANGEROUS WEAPON,1
38.93129007,-77.02250137,THEFT F/AUTO,1
38.83146069,-76.98816039,ASSAULT W/DANGEROUS WEAPON,3
38.91591479,-77.00757571,THEFT F/AUTO,1
38.90373762,-77.04084653,THEFT/OTHER,8
38.90808132,-77.0581548,THEFT F/AUTO,1
38.92248321,-77.04295606,THEFT/OTHER,5
38.89981411,-77.02651477,THEFT/OTHER,16
38.93433164,-77.0355124,THEFT/OTHER,2
38.95967394,-77.0281408,THEFT F/AUTO,2
38.97190739,-77.02707243,THEFT/OTHER,3
38.9269837,-77.02443748,THEFT F/AUTO,3
38.90622792,-77.05329949,THEFT F/AUTO,7
38.90076289,-76.99496213,THEFT/OTHER,3
38.91223526,-77.03196163,THEFT F/AUTO,2
38.86608823,-76.98135625,THEFT/OTHER,3
38.86796133,-76.94897608,THEFT F/AUTO,1
38.9098434,-76.9986049,THEFT F/AUTO,22
38.91870161,-76.96253508,THEFT F/AUTO,1
38.85239558,-76.98231603,THEFT/OTHER,4
38.91984587,-76.95289941,THEFT/OTHER,6
38.90517539,-76.98008937,BURGLARY,1
38.93347634,-77.0732038,THEFT/OTHER,2
38.83685715,-77.0069108,THEFT F/AUTO,1
38.89188755,-76.94880911,THEFT/OTHER,2
38.90963609,-77.04619971,THEFT/OTHER,1
38.91625687,-77.01059682,THEFT F/AUTO,6
38.89544806,-77.00057637,THEFT F/AUTO,2
38.89669817,-77.02192561,THEFT F/AUTO,5
38.89035982,-76.93785991,THEFT/OTHER,8
38.86145427,-76.96539953,BURGLARY,1
38.84653097,-76.98155719,THEFT F/AUTO,5
38.89996894,-76.98246563,THEFT/OTHER,4
38.90019511,-76.9908927,THEFT/OTHER,12
38.90963609,-77.04619971,THEFT F/AUTO,1
38.9059243,-76.98934707,THEFT/OTHER,3
38.90909542,-77.04663749,THEFT F/AUTO,3
38.88283487,-76.9815017,THEFT/OTHER,1
38.88756386,-77.02092002,THEFT F/AUTO,4
38.91700217,-77.09534937,THEFT F/AUTO,2
38.91556175,-77.02140099,ROBBERY,2
38.94105604,-77.0166563,THEFT F/AUTO,2
38.90313257,-77.04490428,THEFT F/AUTO,1
38.88974661,-76.92180397,THEFT F/AUTO,1
38.92325467,-77.02239505,THEFT F/AUTO,19
38.88755565,-77.01589461,THEFT F/AUTO,3
38.87511196,-76.96874644,ASSAULT W/DANGEROUS WEAPON,3
38.88758202,-76.9798868,THEFT F/AUTO,1
38.90385131,-76.9809544,ASSAULT W/DANGEROUS WEAPON,1
38.894313,-77.00132564,THEFT/OTHER,2
38.92541872,-76.99523716,ROBBERY,2
38.92263522,-77.00204114,THEFT F/AUTO,1
38.88346578,-76.98365681,THEFT/OTHER,3
38.91033796,-76.98539166,THEFT F/AUTO,1
38.89513791,-76.915043,THEFT/OTHER,1
38.89719538,-77.00839219,THEFT F/AUTO,13
38.92726807,-77.09965323,THEFT F/AUTO,1
38.90299822,-77.06277365,THEFT F/AUTO,4
38.92399881,-77.03649901,BURGLARY,2
38.90505956,-76.99011964,THEFT/OTHER,1
38.88719599,-76.9902489,THEFT F/AUTO,1
38.91037918,-77.03326368,THEFT F/AUTO,9
38.91699247,-77.02886194,THEFT/OTHER,11
38.87636357,-76.96672913,ASSAULT W/DANGEROUS WEAPON,1
38.92747877,-77.09545564,THEFT F/AUTO,3
38.88394264,-76.9499328,THEFT/OTHER,3
38.88367826,-76.94307528,SEX ABUSE,1
38.84645692,-76.97163888,THEFT F/AUTO,1
38.85933313,-76.99186573,THEFT/OTHER,2
38.92725479,-76.97993328,MOTOR VEHICLE THEFT,1
38.9178294,-77.08571049,THEFT F/AUTO,1
38.87411287,-76.97207732,ASSAULT W/DANGEROUS WEAPON,3
38.91628087,-77.05406804,THEFT/OTHER,1
38.91815831,-77.04535193,BURGLARY,1
38.90803737,-77.03195975,THEFT F/AUTO,6
38.88249401,-77.00131389,THEFT F/AUTO,1
38.91891388,-77.01472541,ROBBERY,1
38.91731042,-77.01454058,ROBBERY,3
38.90790416,-77.02396977,THEFT F/AUTO,21
38.88507889,-76.95277887,ROBBERY,2
38.90722967,-77.01755922,ASSAULT W/DANGEROUS WEAPON,1
38.94018272,-76.98715035,ASSAULT W/DANGEROUS WEAPON,1
38.90741054,-76.98800943,ASSAULT W/DANGEROUS WEAPON,1
38.92080261,-76.96962588,THEFT F/AUTO,10
38.90909453,-77.04880506,ROBBERY,1
38.9234323,-76.96690321,THEFT/OTHER,2
38.91918204,-77.02652198,THEFT F/AUTO,1
38.94925388,-77.06647135,ASSAULT W/DANGEROUS WEAPON,2
38.91296867,-77.01216445,ROBBERY,1
38.93191046,-77.02796838,BURGLARY,1
38.91992182,-76.95269041,ROBBERY,1
38.92773099,-77.10592765,BURGLARY,1
38.9308868,-76.99618252,THEFT F/AUTO,1
38.88380618,-76.92983228,THEFT/OTHER,6
38.91446413,-76.98852712,THEFT/OTHER,2
38.89865377,-76.98280026,MOTOR VEHICLE THEFT,1
38.90782549,-77.00351648,THEFT/OTHER,47
38.9091016,-77.02703706,ROBBERY,1
38.92242398,-77.03085915,THEFT/OTHER,5
38.91111868,-77.03026622,THEFT F/AUTO,11
38.87250335,-77.00909224,THEFT F/AUTO,1
38.90258549,-77.05961445,THEFT/OTHER,5
38.89733715,-77.02496913,THEFT/OTHER,22
38.89356423,-76.98410406,ROBBERY,1
38.89620394,-76.93365877,THEFT F/AUTO,1
38.91335793,-77.042547,THEFT F/AUTO,4
38.86445932,-76.95445175,MOTOR VEHICLE THEFT,1
38.88460053,-77.0183835,THEFT F/AUTO,8
